"area","ano","numero","texto","comando","A","B","C","D","E","resposta","imagem"
"ciencias-natureza",2023,101,"O	fogão	por	indução	funciona	a	partir	do	surgimento de uma corrente elétrica induzida no fundo da panela, com	consequente	transformação	de	energia	elétrica	em calor por efeito Joule. A principal vantagem desses fogões	é	a	eficiência	energética,	que	é	substancialmente	maior que a dos fogões convencionais."," A corrente elétrica mencionada é induzida por ","radiação."," condução.","campo elétrico variável."," campo magnético variável.","ressonância eletromagnética.","D",""
"ciencias-natureza",2023,102,"Uma academia decide trocar gradualmente seus aparelhos	de	musculação.	Agora,	os	frequentadores	que utilizam os aparelhos do tipo 1 podem também utilizar	os	aparelhos	do	tipo	2,	representados	na	figura,	para elevar cargas correspondentes às massas M1  e M2, com	velocidade	constante.	A	fim	de	que	o	exercício	seja	realizado com a mesma força , os usuários devem ser orientados	a	respeito	da	relação	entre	as	cargas	nos	dois	tipos	de	aparelhos,	já	que	as	polias	fixas	apenas	mudam	a	direção	das	forças,	enquanto	a	polia	móvel	divide	as	forças.  Em ambos os aparelhos, considere as cordas inextensíveis, as massas das polias e das cordas desprezíveis e	que	não	há	dissipação	de	energia."," Para essa academia, qual deve ser a razão M2/M1 informada aos usuários?","1/4", "1/2","1","2","4","D",""
"ciencias-natureza",2023,103,"Um garoto comprou vários abacates na feira, mas descobriu	que	eles	não	estavam	maduros	o	suficiente	para	serem	consumidos.	Sua	mãe	recomendou	que	ele colocasse os abacates em um recipiente fechado, pois isso aceleraria seu amadurecimento. Com certa dúvida, o garoto realizou esta experiência: colocou alguns abacates no recipiente e deixou os demais em uma	fruteira	aberta.	Surpreendendo-se,	ele	percebeu	que os frutos que estavam no recipiente fechado amadureceram mais rapidamente."," A	aceleração	desse	processo	é	causada	por"," acúmulo de gás etileno.","redução	da	umidade	do	ar."," aumento	da	concentração	de	CO2.","diminuição	da	intensidade	luminosa.","isolamento do contato com O2 atmosférico.","A",""
"ciencias-natureza",2023,104,"Há	muito	tempo	são	conhecidas	espécies	de	lesmas-do-mar	com	uma	capacidade	ímpar:	guardar	parte da maquinaria das células das algas que consomem	—	os	cloroplastos	—	e	mantê-los	funcionais	dentro das suas próprias células, obtendo assim parte do seu alimento. Investigadores portugueses descobriram	que	essas	lesmas-do-mar	podem	ser	mais eficientes nesse processo do que as próprias algas que consomem.  Disponível em: www.cienciahoje.pt. Acesso em: 10 fev. 2015 (adaptado).","Essa	adaptação	confere	a	esse	organismo	a	capacidade	de obter primariamente","ácidos nucleicos.","carboidratos.","proteínas."," vitaminas.","lipídios.","B",""
"ciencias-natureza",2023,105,"A leishmaniose visceral é uma zoonose causada por um protozoário do gênero Leishmania que é encontrado em diversos tecidos. Ela é transmitida ao homem de forma indireta,	por	vetores	do	ambiente	doméstico.	O	cão	é	considerado um importante hospedeiro desse protozoário, podendo	ou	não	apresentar	os	sintomas	da	doença,	como	perda de peso, anemia, ferimentos na pele, diarreia, conjuntivite	e	insuficiência	renal.	Em	uma	região	que	sofre com alta incidência dessa doença, uma campanha do	centro	de	zoonoses	buscou	verificar	a	presença	desse	protozoário	nos	cães	para	tentar	controlar	a	doença."," Em	qual	material	biológico	dos	cães	a	presença	desse	protozoário	representa	risco	de	transmissão	dessa	zoonose?","Urina.","Saliva.","Fezes."," Sangue.","Secreção	ocular.","D",""
"ciencias-natureza",2023,106," Um professor lança uma esfera verticalmente para cima, a qual retorna, depois de alguns segundos, ao ponto de lançamento. Em seguida, lista em um quadro todas as possibilidades para as grandezas cinemáticas. "," Ele solicita aos alunos que analisem as grandezas cinemáticas no instante em que a esfera atinge a altura máxima, escolhendo uma combinação para os módulos e sentidos da velocidade e da aceleração. A escolha que corresponde à combinação correta é ","v = 0 e a ≠ 0 para cima.","v ≠ 0 para cima e a = 0","v = 0 e a ≠ 0 para baixo.","v ≠ 0 para cima e a ≠ 0 para cima.","v ≠ 0 para baixo e a ≠ 0 para baixo.","C","enem-data/enem-2023/106-images/context_img_0.png"
"ciencias-natureza",2023,107,"Muitas mulheres sofrem com desconfortos nos dias que	antecedem	a	menstruação,	a	chamada	tensão	pré-menstrual.	Entre	outros	sintomas,	podem	ocorrer	alterações	de	humor.	Atualmente,	acredita-se	que	os	sintomas	são	resultado	da	queda	na	concentração	do neurotransmissor serotonina, que, por sua vez, está relacionado	com	a	diminuição	na	produção	dos	hormônios	ovarianos estrógeno e progesterona, observada nessa fase do ciclo feminino.  DIMMOCK,	P.	W.	et	al.	Efficacy	of	Selective	Serotonin-Reuptake	Inhibitors	in	Premenstrual Syndrome:	a	Systematic	Review.	The Lancet, n. 9 236, 2000 (adaptado)."," A	redução	da	produção	desses	hormônios	nessa	fase	está relacionada com o(a)","regressão	do	corpo	lúteo	ovariano."," diminuição	na	produção	de	ocitocina."," liberação	do	gameta	feminino	na	ovulação."," aumento	nos	níveis	dos	hormônios	LH	e	FSH.","elevação	nos	níveis	sorológicos	de	adrenalina.","C",""
"ciencias-natureza",2023,108,"As cetonas fazem parte de famílias olfativas encontradas em	muitos	alimentos.	A	molécula	de	hexan-3-ona	é	um	exemplo desses compostos voláteis responsáveis pelo aroma, podendo ser obtida por processos energéticos realizados em meio ácido, na presença de oxidantes como o permanganato de potássio.","Para se produzir esse composto volátil em laboratório, deve-se	oxidar	a	molécula	de"," hexanal.","hexan-1-ol.","hexan-3-ol.","hex-1-en-1-ol.","ácido hexanoico.","C",""
"ciencias-natureza",2023,109,"Durante	a	evolução	das	plantas,	ocorreu	uma	transição	do ambiente aquático para o ambiente terrestre graças ao surgimento de algumas estruturas que as tornaram independentes	da	água.	Esse	fato	permitiu	maior	dispersão	desse	grupo	de	seres	vivos,	sendo	possível	observá-los	em diferentes ambientes na atualidade."," Qual estrutura possibilitou a independência da água para a	fecundação	dos	seres	vivos	citados	acima?","Fruto."," Esporo."," Semente."," Tubo polínico.","Vaso condutor.","E",""
"ciencias-natureza",2023,110," O vidro contendo alumínio em sua composição é um excelente material para acondicionar medicamentos e suplementos, porque pode ser esterilizado por aquecimento. No entanto, quando o medicamento ou suplemento contém substâncias que se ligam fortemente ao íon desse metal, a dissolução do alumínio é promovida em função do deslocamento do equilíbrio químico estabelecido entre a espécie imobilizada no vidro e a espécie em solução. Por essa razão, recomenda-se que suplementos de nutrição de recém-nascidos contendo gluconato de cálcio sejam acondicionados em embalagens plásticas, e não nesse tipo de vidro. Atualização da recomendação da Sociedade Portuguesa de Neonatologia. Disponível em: www.spneonatologia.pt. Acesso em: 22 out. 2021 (adaptado). "," Caso esse suplemento seja acondicionado em embalagem desse tipo de vidro, o risco de contaminação por alumínio será maior se o(a) ","vidro do frasco for translúcido.","concentração de gluconato de cálcio for alta.","frasco de vidro apresentar uma maior espessura.","vidro for previamente esterilizado em altas temperaturas.","reação do alumínio com gluconato de cálcio for endotérmica.","B",""
"ciencias-natureza",2023,111," Barbatimão é o nome popular de uma árvore cuja casca e utilizada para fins medicinais. Essa casca é constituída principalmente de dois tecidos vegetais: periderme e floema. A extração da casca tem levado à morte muitos indivíduos dessa espécie, quando o corte retira um anel completo ao longo da circunferência do tronco. Aqueles que têm parte da casca retirada sem completar essa circunferência podem sobreviver. "," A morte desses indivíduos, decorrente da retirada do anel completo da casca, é provocada pela interrupção da ","fotossíntese.","transpiração.","troca de gases.","formação de brotos.","nutrição das raízes.","E",""
"ciencias-natureza",2023,112," O descarte de detergentes comuns nos esgotos domésticos ocasiona a formação de uma camada de espuma que impede a entrada de oxigênio na água. Os microrganismos que vivem nessas águas não são capazes de quebrar moléculas ramificadas, ocorrendo assim um desequilíbrio ambiental nos rios. A fórmula a seguir representa a estrutura química de um tensoativo presente na composição de um detergente não biodegradável. Tensoativo não biodegradável "," Qual modificação química na estrutura desse tensoativo o tornaria um detergente biodegradável? ","Retirar a parte polar da molécula.","Eliminar as insaturações do anel aromático.","Trocar o grupo aniônico por um grupo neutro.","Alterar o grupo aniônico por um grupo catiônico.","Modificar a cadeia carbônica para cadeia normal.","E","enem-data/enem-2023/112-images/context_img_0.png"
"ciencias-natureza",2023,113," Avaliação de substâncias genotóxicas O ensaio de micronúcleos é um teste de avaliação de genotoxicidade que associa a presença de micronúcleos (pequenos núcleos que aparecem próximo aos núcleos das células) com lesões genéticas. Os micronúcleos são fragmentos de DNA encapsulados, provenientes do fuso mitótico durante a divisão celular. DIAS, V. M. Micronúcleos em células tumorais: biologia e implicações para a tumorigênese. Dissertação de Mestrado. USP, 2006 (adaptado). "," Os micronúcleos se originam dos(as) ","nucléolos.","lisossomos.","ribossomos","mitocôndrias","cromossomos","E",""
"ciencias-natureza",2023,114," O petróleo é uma matéria-prima muito valiosa e métodos geofísicos são úteis na sua prospecção. É possível identificar a composição de materiais estratificados medindo-se a velocidade de propagação do som (onda mecânica) através deles. Considere que uma camada de 450 m de um líquido se encontra presa no subsolo entre duas camadas rochosas, conforme o esquema. Um pulso acústico (que gera uma vibração mecânica) é emitido a partir da superfície do solo, onde são posteriormente recebidas duas vibrações refletidas (ecos). A primeira corresponde à reflexão do pulso na interface superior do líquido com a camada rochosa. A segunda vibração deve-se à reflexão do pulso naD",""
"ciencias-natureza",2023,115,"É	comum	em	viagens	de	avião	sermos	solicitados	a	desligar	aparelhos	cujo	funcionamento	envolva	a	emissão	ou	a	recepção	de	ondas	eletromagnéticas,	como	celulares.	A justificativa dada para esse procedimento é, entre outras coisas, a necessidade de eliminar fontes de sinais eletromagnéticos que possam interferir nas comunicações, via rádio, dos pilotos com a torre de controle."," Essa interferência poderá ocorrer somente se as ondas emitidas	pelo	celular	e	as	recebidas	pelo	rádio	do	avião","forem ambas audíveis.","tiverem a mesma potência.","tiverem a mesma frequência."," tiverem a mesma intensidade.","propagarem-se	com	velocidades	diferentes.","D",""
"ciencias-natureza",2023,116,"O Aldrin é um inseticida agrícola organoclorado sintético de baixa polaridade, cuja estrutura molecular simétrica, de fórmula C12  H8  Cl6 , está representada na figura.	Introduzido	na	agricultura	a	partir	da	década	de	 1950, esse composto apresenta alta persistência no meio ambiente	e	acumulação	nos	organismos,	sendo	danoso	para a saúde.  VIEGAS	JÚNIOR,	C.	Terpenos	com	atividade	inseticida:	uma	alternativa	para	o controle químico de insetos. Química Nova, v. 26, n. 3, 2003 (adaptado)."," Um	pesquisador	coletou	fluidos	biológicos	de	indivíduos	de	uma	população	contaminada	por	esse	inseticida	agrícola.	Ele analisou amostras de saliva, sangue, lágrima, urina e leite quanto à presença dessa substância. Em	qual	dos	fluidos	o	pesquisador	provavelmente	encontrou	a	maior	concentração	dessa	substância?"," Saliva, por consequência da atividade de enzimas.","Sangue,	em	função	das	hemácias	e	leucócitos."," Lágrima,	em	razão	da	concentração	de	sais."," Urina, pela presença de moléculas de ureia."," Leite, por causa do alto teor de gorduras.","A",""
"ciencias-natureza",2023,117,"Uma cafeteria adotou copos fabricados a partir de	uma	composição	de	50%	de	plástico	reciclado	não	biodegradável	e	50%	de	casca	de	café.	O	copo	é	reutilizável	e retornável, pois o material, semelhante a uma cerâmica, suporta a lavagem. Embora ele seja comercializado por um preço considerado alto quando comparado ao de um copo de plástico descartável, essa cafeteria possibilita aos clientes retornarem o copo sujo e levarem o café quente servido em outro copo já limpo e higienizado. O material desse	copo	oferece	também	o	conforto	de	não	esquentar	na parte externa. Cafeteria adota copo reutilizável feito com casca de café. Disponível em:  www.gazetadopovo.com.br. Acesso em: 5 dez. 2019 (adaptado)."," Quais duas vantagens esse copo apresenta em comparação	ao	copo	descartável?"," Ter a durabilidade de uma cerâmica e ser totalmente biodegradável.","Ser	tão	durável	quanto	uma	cerâmica	e	ter	alta	condutividade térmica.","Ser um mau condutor térmico e aumentar o resíduo biodegradável na natureza."," Ter baixa condutividade térmica e reduzir o resíduo não	biodegradável	na	natureza.","Ter alta condutividade térmica e possibilitar a degradação	do	material	no	meio	ambiente.","E",""
"ciencias-natureza",2023,118,"O consumo exagerado de refrigerantes é preocupante, pois contribui para o aumento de casos de obesidade e diabetes. Considere dois refrigerantes enlatados, um comum e um diet, e que ambos possuam a mesma quantidade de aditivos, exceto pela presença de açúcar. O refrigerante comum contém basicamente água carbonatada e grande quantidade de açúcar;  já o refrigerante diet tem água carbonatada e adoçantes, cujas	massas	são	muito	pequenas.  CAVAGIS,	A.	D.	M.;	PEREIRA,	E.	A.;	OLIVEIRA,	L.	C. Um	método	simples	para	avaliar	o	teor	de sacarose e CO2 em refrigerantes. Química Nova na Escola, n. 3, ago. 2014 (adaptado).","Entre as duas versões apresentadas, o refrigerante comum possui","maior densidade."," menor viscosidade."," maior volume de gás dissolvido.","menor massa de solutos dissolvidos.","maior temperatura de congelamento.","B",""
"ciencias-natureza",2023,119,"O	manual	de	um	automóvel	alerta	sobre	os	cuidados	em	relação	à	pressão	do	ar	no	interior	dos	pneus.	Recomenda-se	que	a	pressão	seja	verificada	com	os	pneus	frios	(à	temperatura	ambiente).	Um	motorista,	desatento	a	essa	informação,	realizou	uma	viagem	longa	sobre	o	asfalto	quente	e,	em	seguida,	verificou	que	a	pressão	P0	no	interior	dos	pneus	não	era	a	recomendada	pelo	fabricante.	Na	ocasião,	a	temperatura	dos	pneus	era T0 . Após um longo período em repouso, os pneus do carro atingiram a temperatura ambiente T. Durante o resfriamento,	não	há	alteração	no	volume	dos	pneus	e	na	quantidade	de	ar	no	seu	interior.	Considere	o	ar	dos	pneus um gás perfeito (também denominado gás ideal)."," Durante	o	processo	de	resfriamento,	os	valores	de	pressão	em	relação	à	temperatura	(P × T)	são	representados	pelo gráfico:","","","","","","A",""
"ciencias-natureza",2023,120," Pais com síndrome de Down A síndrome de Down é uma alteração genética associada à trissomia do cromossomo 21, ou seja, o indivíduo possui três cromossomos 21 e não um par, como é normal. Isso ocorre pela união de um gameta contendo um cromossomo 21 com um gameta possuidor de dois cromossomos 21. Embora, normalmente, as mulheres com a síndrome sejam estéreis, em 2008, no interior de São Paulo, uma delas deu à luz uma menina sem a síndrome de Down MORENO, T. Três anos após dar à luz, mãe portadora de síndrome de Down revela detalhes de seu dia a dia. Disponível em: www.band.uol.com.br. Acesso em: 31 out. 2013 (adaptado). "," Sabendo disso, um jovem casal, ambos com essa síndrome, procura um médico especialista para aconselhamento genético porque querem ter um bebê. O médico informa ao casal que, com relação ao cromossomo 21, os zigotos formados serão ","todos normais.","todos tetrassômicos.","apenas normais ou tetrassômicos","apenas trissômicos ou tetrassômicos","normais, trissômicos ou tetrassômicos.","E",""
"ciencias-natureza",2023,121," Para que uma molécula dê origem a um medicamento de administração oral, além de apresentar atividade farmacológica, deve ser capaz de atingir o local de ação. Para tanto, essa molécula não deve se degradar no estômago (onde o meio é fortemente ácido e há várias enzimas que reagem mediante catálise ácida), deve ser capaz de atravessar as membranas celulares e ser solúvel no plasma sanguíneo (sistema aquoso). Para os fármacos cujas estruturas são formadas por cadeias carbônicas longas contendo pelo menos um grupamento amino, um recurso tecnológico empregado é sua conversão no cloridrato correspondente. Essa conversão é representada, de forma genérica, pela equação química: "," O aumento da eficiência de circulação do fármaco no sangue, promovido por essa conversão, deve-se ao incremento de seu(sua) ","basicidade.","lipofilicidade.","caráter iônico.","cadeia carbônica.","estado de oxidação.","C","enem-data/enem-2023/121-images/context_img_0.png"
"ciencias-natureza",2023,122," Toxicidade do cianeto A produção de ATP depende do gradiente de prótons gerado pela cadeia respiratória. Nessas reações, os elétrons provenientes da oxidação do NADH em NAD+ percorrem a cadeia até chegarem à citocromo c oxidase reduzindo o Fe3+ a Fe2+. O oxigênio atua como aceptor final desses elétrons formando água. O cianeto é uma espécie química altamente tóxica que tem grande afinidade pelo Fe3+. Quando células são expostas ao cianeto, ele se liga ao sítio de Fe3+ da citocromo c oxidase, impedindo a sua conversão em Fe2+ e bloqueando a cadeia respiratória. ALBERTS, B. et al. Biologia molecular da célula. Porto Alegre: Artmed, 2010 (adaptado). "," Esse bloqueio aumenta a concentração celular de ","ATP.","água.","NADH.","dióxido de carbono.","citocromo c oxidase.","C","enem-data/enem-2023/122-images/context_img_0.png"
"ciencias-natureza",2023,123," O número de abelhas encontra-se em declínio em várias regiões do mundo, inclusive no Brasil, sendo que vários fatores contribuem para o colapso de suas colmeias. Nos Estados Unidos, bombas de sementes de espécies vegetais nativas têm sido utilizadas para combater o desaparecimento desses insetos. Elas são pequenas bolinhas recheadas com sementes, adubo e argila. Quando são arremessadas e ficam expostas ao sol e à chuva, germinam até mesmo em solo pouco fértil. DARAYA, V. Disponível em: http://planetasustentavel.abril.com.br. Acesso em: 2 fev. 2015 (adaptado). "," Esse método contribui para a preservação das abelhas porque ","reduz sua predação","reduz o uso de pesticidas.","reduz a competição por abrigo.","aumenta a oferta de alimento","aumenta os locais de reprodução","D",""
"ciencias-natureza",2023,124," Os mais antigos cozinhavam o feijão na panela de ferro a fim de acabar com a palidez de seus filhos. Alguns chegavam até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento pode ser encontrado na sua forma metálica ou iônica, sendo essencial para a manutenção da vida humana. "," As estratégias citadas eram utilizadas com o objetivo de ","tratar a diarreia.","prevenir a anemia.","evitar as verminoses.","remediar o raquitismo","combater a febre amarela.","B",""
"ciencias-natureza",2023,125,"A	utilização	de	tecnologia	nuclear	é	um	tema	bastante controverso, por causa do risco de acidentes graves,	como	aqueles	ocorridos	em	Chernobyl	(1986),	 em	Goiânia	(1987)	e	em	Fukushima	(2011).	Apesar	de	muitas	desvantagens,	como	a	geração	de	resíduos	tóxicos,	a	descontaminação	ambiental	dispendiosa	em	caso	de	acidentes	e	a	utilização	em	armas	nucleares,	a	geração	de	energia	nuclear	apresenta	vantagens	em	comparação	a	outras	fontes	de	energia."," A	geração	dessa	energia	tem	como	característica: ","Formar resíduos facilmente recicláveis. ","Promover o aumento do desmatamento. ","Contribuir	para	a	produção	de	chuva	ácida. ","Emitir	gases	tóxicos	que	são	lançados	no	ambiente. ","Produzir calor sem o consumo de combustíveis fósseis.","A",""
"ciencias-natureza",2023,126,"Em uma indústria, o controle da dureza da água é importante quando ela é utilizada em caldeiras, uma vez que sais pouco solúveis, formados a partir de sulfatos e carbonatos,	podem	acumular-se	no	interior	das	tubulações,	causando obstruções. Para avaliar a água utilizada nessa indústria, foram realizados testes de qualidade que consideraram os seguintes parâmetros:","Qual teste deve ser considerado para controlar a formação	desse	tipo	de	obstrução	de	tubulações?",1,2,3,4,5," C",""
"ciencias-natureza",2023,127,"As aves apresentam dois tipos de músculos em seus corpos: vermelhos e brancos. Aves migratórias como garças, gansos e patos selvagens têm os músculos vermelhos bem desenvolvidos, com ampla rede de vasos sanguíneos."," Nas	viagens	por	grandes	distâncias,	tais	músculos	são	fundamentais, pois favorecem o(a)"," execução	de	manobras."," metabolismo corpóreo elevado."," manutenção	da	aerodinâmica."," deslocamento a grandes velocidades."," capacidade de voo em grandes altitudes."," C",""
"ciencias-natureza",2023,128,"Existe no comércio um produto antimofo constituído por uma embalagem com tampa perfurada contendo cloreto de cálcio anidro, CaCl2 . Uma vez aberto o lacre, essa substância	absorve	a	umidade	ambiente,	transformando-se	em	cloreto	de	cálcio	di-hidratado,	CaCl2 ⋅ 2H2 O. Considere a massa molar da água igual a 18 g mol−1, e a massa molar do cloreto de cálcio anidro igual a 111 g mol−1."," Na	hidratação	da	substância	presente	no	antimofo,	o	ganho percentual, em massa, é mais próximo de"," 14%"," 16%"," 24%"," 32%"," 75% ","C",""
